Date,DST,ONI,Go_Deeper,Chatting,Stardew,DD,Ori_Blind_Forest,Manual_Samuel,Divinity_II,Drawful2,Running_Rifles,Cat_Quest,Cuphead,Hotline_Miami,Terraria,DS,Getting_Over_It,Golf_w_Friends,Escapists2,Human_Fall_Flat,Castle_Crashers,Bridge_Constructor_Portal,Choice_Chamber,KTANE,Doki_Doki,GeoGuessr,Jackbox,We_Were_Here_Too,Stick_Fight,Hacktag,Into_Breach,Portia,Act_it_OutXL,Little Nightmares,Dauntless,Domina,ToS,Surviving_Mars,Way_Out,Move_Die,Hollow_Knight,Spy_Party,Monster_Prom,Shantae_Pirates_Curse,Subnautica,Use_Your_Words,Witch_It,Im_Bread,Agario,Moonlighter,Ultimate_Chicken_Horse,Spelunky,Overcooked2,Graveyard_Keeper,DBD,Amnesia_Dark_Descent,Layers_of_Fear,Borderlands2,Rapture_Rejects,Undertale,Into_the_Breach,Marbles,Tabletop_Sim,2Point_Hospital,Yokus_Island,Slime_Rancher,Secret_Neighbor,Hotline_Miami,Cook_Serve_Delicious2,,Time_Portia,Griftlands,Stream_Raiders,Yomawari,Darkwood,7D2D,Dream_Daddy,ARK,Stream_Racer,Average Viewers,Chat Messages,Chatters,Clip Views,Clips Created,Follows,Hosts and Raids Viewers (%),Live Views,Max Viewers,Minutes Watched,Minutes Streamed,Unique Viewers,Sub Revenue,Prime Revenue,Gifted Subs Revenue,Bits Revenue,Ad Revenue,Extensions Revenue,Bounties Revenue,Prime Subs,Total Paid Subs,Tier 1 subs,Tier 2 subs,Tier 3 subs,Total Gifted Subs,Gifted Tier 1 subs,Gifted Tier 2 subs,Gifted Tier 3 subs,day_of_week_1,day_of_week_2,day_of_week_3,day_of_week_4,day_of_week_5,day_of_week_6,day_of_week_7,Total_Sub_Revenue,donations,Total_Earnings,streak,activity,avg_message_per_viewer,user_chatting_percent
4/22/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.44,2816,59,15,3,9,19.94,277,56,11354,377,164,6.775,0,0,0.1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6.875,0,6.875,33,1,17.17073171,35.97560976
4/23/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.03,3218,55,11,6,6,5.35,215,43,6992,293,141,0,0,2.32,0.12,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2.44,0,2.44,34,1,22.82269504,39.0070922
4/24/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.17,488,27,17,1,4,14.98,49,37,2217,77,43,0,2.495,0,10.36,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.855,0,12.855,35,1,11.34883721,62.79069767
4/25/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.02,1720,43,41,1,1,1.43,134,30,4330,208,91,2.32,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.32,0,2.32,36,1,18.9010989,47.25274725
4/26/2018,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.36,2006,57,3,0,8,2.21,272,34,5576,289,160,2.245,0,0,1.08,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3.325,0,3.325,37,1,12.5375,35.625
4/27/2018,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.06,2530,67,22,7,10,10.76,287,44,7818,327,186,0,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.3,0,1.3,38,1,13.60215054,36.02150538
4/28/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.14,529,29,73,0,1,9.81,75,30,2568,116,62,0,0,0,0.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.31,0,0.31,39,1,8.532258065,46.77419355
4/29/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.65,775,30,8,0,1,9.76,91,22,1905,132,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,40,1,11.92307692,46.15384615
4/30/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.11,1916,60,17,2,4,7.74,234,50,7211,314,159,0,2.495,4.54,8.57,0,2.4,0,1,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,18.005,0,18.005,41,1,12.05031447,37.73584906
5/1/2018,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.22,389,30,8,3,2,24.83,98,38,4870,156,73,0,0,2.245,2.41,0,0.04,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,4.695,0,4.695,42,1,5.328767123,41.09589041
5/2/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.24,1946,49,5,5,3,6.25,196,39,5649,235,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,43,1,13.9,35
5/3/2018,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.72,2154,51,19,2,2,12.44,225,33,8084,329,142,2.32,0,2.32,0.56,0,0,0,0,2,1,1,0,1,1,0,0,1,0,0,0,0,0,0,5.2,0,5.2,44,1,15.16901408,35.91549296
5/4/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.51,2049,55,8,2,6,13.42,239,51,7741,295,162,0,0,0,2.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.22,0,2.22,45,1,12.64814815,33.95061728
5/5/2018,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.64,2276,58,22,18,5,21.65,278,50,10281,373,155,0,4.99,27.84,392.31,0,0,0,2,3,3,0,0,12,12,0,0,0,0,1,0,0,0,0,425.14,145,570.14,46,1,14.68387097,37.41935484
5/6/2018,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.38,244,17,0,0,1,14.12,34,27,1268,53,33,0,0,0,7.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.05,0,7.05,47,1,7.393939394,51.51515152
5/7/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.36,2316,60,15,2,7,0.12,200,35,5932,227,133,4.6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,4.6,0,4.6,48,1,17.41353383,45.11278195
5/8/2018,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.14,373,20,30,2,3,0.15,57,26,1966,93,54,0,2.495,0,2.37,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,4.865,0,4.865,49,1,6.907407407,37.03703704
5/9/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.6,2318,57,5,0,7,2.08,259,36,5485,226,123,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,50,1,18.84552846,46.34146341
5/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.83,2023,47,6,1,5,3.36,184,37,6816,288,130,1.98,0,0,0.51,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2.49,0,2.49,51,1,15.56153846,36.15384615
5/11/2018,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4,2446,61,1,5,4,5.79,277,37,8891,352,158,0,0,0,8.24,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,8.24,0,8.24,52,1,15.48101266,38.60759494
5/12/2018,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.09,2251,58,2,3,8,5.11,323,38,9106,379,196,2.27,0,0,1.19,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.46,10,13.46,53,1,11.48469388,29.59183673
5/13/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.15,624,33,2,1,3,10,96,51,4010,133,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54,1,8.210526316,43.42105263
5/14/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.08,2119,52,7,2,1,10.63,258,44,5955,202,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,55,1,12.76506024,31.3253012
5/15/2018,1,,,1,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.19,236,25,9,2,1,7.94,95,38,3200,106,82,0,2.495,2.21,1.72,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,6.425,0,6.425,56,1,2.87804878,30.48780488
5/16/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.966666667,inf,inf
5/17/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.23,1932,48,1,3,1,4.79,159,42,4241,177,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.966666667,18.05607477,44.85981308
5/18/2018,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.48,2986,61,10,9,6,6.43,292,37,9766,416,187,0,2.495,0,5.99,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.485,20,28.485,2,0.966666667,15.96791444,32.62032086
5/19/2018,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.81,1829,46,0,1,1,1.86,193,31,5495,254,118,2.27,0,0,1.31,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3.58,0,3.58,3,0.966666667,15.5,38.98305085
5/20/2018,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.87,868,47,13,0,6,12.38,176,39,4920,227,133,0,0,0,0.03,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.03,0,0.03,4,0.966666667,6.526315789,35.33834586
5/21/2018,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.88,2243,62,1,3,9,13.14,351,43,8644,336,193,4.595,0,0,0.05,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,4.645,0,4.645,5,0.966666667,11.62176166,32.12435233
5/22/2018,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.83,122,16,2,0,2,13.14,103,31,3104,125,86,0,4.99,0,0.98,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,5.97,0,5.97,6,0.966666667,1.418604651,18.60465116
5/23/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.71,2227,58,1,0,8,19.87,275,52,7065,218,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0.966666667,13.91875,36.25
5/24/2018,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.13,2366,55,3,3,2,16.91,270,38,8360,321,165,0,2.495,0,2.04,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.535,0,4.535,8,0.966666667,14.33939394,33.33333333
5/25/2018,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.16,3144,66,2,2,10,6.51,284,44,8957,299,180,0,0,2.245,1.01,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,3.255,0,3.255,9,0.966666667,17.46666667,36.66666667
5/26/2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.98,4204,70,4,2,6,8.42,323,34,8273,347,204,0,2.495,0,0.17,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2.665,0,2.665,10,0.966666667,20.60784314,34.31372549
5/27/2018,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.89,3152,63,1,3,5,6.19,291,51,8285,322,167,0,7.485,4.64,0,0,0,0,3,2,2,0,0,2,2,0,0,0,0,0,1,0,0,0,12.125,10,22.125,11,0.966666667,18.8742515,37.7245509
5/28/2018,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.89,1204,42,1,4,3,13.86,123,53,4242,115,88,0,2.495,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.495,50,52.495,12,0.966666667,13.68181818,47.72727273
5/29/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.66,1431,51,0,3,3,12.51,216,40,6251,227,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10.69,10.69,13,0.966666667,11.09302326,39.53488372
5/30/2018,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.03,2555,65,2,1,4,2.95,355,43,8305,323,193,0,0,0,3.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.97,0,3.97,14,0.966666667,13.23834197,33.67875648
5/31/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.58,2846,48,3,2,1,6.28,208,37,5667,252,140,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0.25,15,0.966666667,20.32857143,34.28571429
6/1/2018,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.41,2786,55,6,5,4,4.48,244,37,7538,354,150,2.21,2.495,0,1.1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.805,20,25.805,16,0.966666667,18.57333333,36.66666667
6/2/2018,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.54,738,29,4,5,5,13.31,126,30,3554,151,104,0,0,0,58.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58.11,0,58.11,17,0.966666667,7.096153846,27.88461538
6/3/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.94,1853,48,2,0,0,9.94,205,47,4488,175,120,6.985,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,6.985,175,181.985,18,0.966666667,15.44166667,40
6/4/2018,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.73,2568,67,0,3,3,6.28,347,40,9208,389,244,12.095,0,0,0.06,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,12.155,0,12.155,19,0.966666667,10.52459016,27.45901639
6/5/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.25,579,25,28,3,2,2.52,55,30,2061,98,46,4.515,0,2.245,0.61,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0,0,0,1,0,7.37,0,7.37,20,0.966666667,12.58695652,54.34782609
6/6/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.89,1743,53,1,2,1,17.21,248,45,6443,233,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,0.966666667,10.89375,33.125
6/7/2018,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.29,2226,55,1,3,3,9.19,254,42,7505,311,157,4.6,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.6,0,8.6,22,0.966666667,14.17834395,35.03184713
6/8/2018,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.14,2423,60,4,7,3,7.81,283,49,7579,316,174,2.27,4.99,2.32,3.7,0,0,0,2,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,13.28,0,13.28,23,0.966666667,13.92528736,34.48275862
6/9/2018,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.93,2309,57,6,10,5,9.07,375,48,10040,349,236,2.27,0,2.27,11.7,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,16.24,9.99,26.23,24,0.966666667,9.783898305,24.15254237
6/10/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.32,2685,63,3,1,4,7.93,324,41,9422,359,235,6.215,2.495,6.96,3.08,0,0,0,1,3,3,0,0,3,3,0,0,0,0,0,1,0,0,0,18.75,5,23.75,25,0.966666667,11.42553191,26.80851064
6/11/2018,,,,,1,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.73,2637,59,13,3,9,7.71,335,38,7512,294,214,0,0,0,6.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6.05,0,6.05,26,0.966666667,12.32242991,27.57009346
6/12/2018,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.41,1144,32,4,5,7,16.48,199,36,4886,172,145,6.835,0,0,3.22,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,10.055,0,10.055,27,0.966666667,7.889655172,22.06896552
6/13/2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.11,2124,77,3,7,5,6.93,465,65,11249,416,297,2.27,0,0,16.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,18.52,50,68.52,28,0.966666667,7.151515152,25.92592593
6/14/2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.1,2337,60,0,1,3,11.57,330,49,8563,317,197,0,0,0,138.37,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,138.37,5,143.37,29,0.966666667,11.86294416,30.45685279
6/15/2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.15,3741,69,1,3,9,14.28,478,53,12868,358,320,4.37,2.495,2.32,0.55,0,0,0,1,2,2,0,0,1,1,0,0,0,1,0,0,0,0,0,9.735,5.55,15.285,30,1,11.690625,21.5625
6/16/2018,1,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.86,2603,64,0,2,6,10.74,339,48,8457,275,227,2.35,2.495,15.715,28.21,0,0,0,1,1,1,0,0,7,7,0,0,0,0,1,0,0,0,0,48.77,0,48.77,31,1,11.46696035,28.1938326
6/17/2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.78,3090,71,1,7,5,8.02,421,77,9618,326,325,0,0,2.245,1.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3.445,9.99,13.435,32,1,9.507692308,21.84615385
6/18/2018,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.69,2454,64,2,2,3,14.4,347,47,8313,282,223,2.32,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.32,0,3.32,33,1,11.0044843,28.69955157
6/19/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.2,1169,30,7,2,6,45.27,98,39,4047,134,74,2.27,0,4.64,2.01,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0,0,0,1,0,8.92,0,8.92,34,1,15.7972973,40.54054054
6/20/2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.36,2288,47,12,1,1,5.03,186,37,4912,232,112,2.295,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2.295,0,2.295,35,1,20.42857143,41.96428571
6/21/2018,,,,,1,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.9,2802,49,1,4,3,4.68,240,40,6307,292,160,4.595,0,2.32,1.21,0,0,0,0,2,2,0,0,1,1,0,0,1,0,0,0,0,0,0,8.125,0,8.125,36,1,17.5125,30.625
6/22/2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.84,2609,56,7,6,5,5.87,308,44,7576,308,181,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.04,9.99,10.03,37,1,14.41436464,30.93922652
6/23/2018,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.82,2569,58,4,3,7,11.66,327,58,9611,304,221,0,0,2.32,0.07,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2.39,0,2.39,38,1,11.62443439,26.24434389
6/24/2018,,,,1,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.21,1869,56,1,0,1,10.27,396,69,9928,448,288,0,2.495,2.32,0.09,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,4.905,0,4.905,39,1,6.489583333,19.44444444
6/25/2018,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.98,2043,55,3,2,8,5.28,235,46,6155,222,161,2.32,0,0,6.25,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.57,0,8.57,40,1,12.68944099,34.16149068
6/26/2018,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.4,2129,66,2,3,4,4.24,336,53,10951,340,219,4.565,2.495,0,1.52,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,8.58,0,8.58,41,1,9.721461187,30.1369863
6/27/2018,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.56,611,23,1,2,1,0.09,59,24,2227,120,48,2.325,0,0,60.41,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,62.735,0,62.735,42,1,12.72916667,47.91666667
