Date,Ad Breaks (Minutes),Ad Time (Seconds) Per Hour,Average Viewers,Chat Messages,Chatters,Clip Views,Clips Created,Follows,Hosts and Raids Viewers (%),Live Views,Max Viewers,Minutes Watched,Minutes Streamed,Unique Viewers,Sub Revenue,Prime Revenue,Gifted Subs Revenue,Bits Revenue,Ad Revenue,Game Sales Revenue,Extensions Revenue,Bounties Revenue,Prime Subs,Total Paid Subs,Tier 1 subs,Tier 2 subs,Tier 3 subs,Total Gifted Subs,Gifted Tier 1 subs,Gifted Tier 2 subs,Gifted Tier 3 subs
Sun Oct 28 2018,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1.435,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Oct 29 2018,0,0,0,0,0,10,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Oct 30 2018,0,0,41.71,2622,68,24,11,6,19.33,307,106,8008,193,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Oct 31 2018,0,0,0,0,0,5,0,5,0,0,0,0,0,0,2.32,4.99,0,9.93,0,0,0,0,2,1,1,0,0,0,0,0,0
Thu Nov 01 2018,0,0,27.52,2282,67,4,6,6,2.42,195,39,5503,202,131,7.055,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Fri Nov 02 2018,0,0,29.47,845,34,14,0,3,10.94,63,38,3035,103,44,4.7,4.99,27.85,48.11,0,0,0,0,2,2,2,0,0,12,12,0,0
Sat Nov 03 2018,0,0,0,0,0,4,0,0,0,0,0,0,0,0,7.105,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
Sun Nov 04 2018,0,0,46.76,2608,70,17,2,4,9.48,394,118,10802,233,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Nov 05 2018,0,0,54.2,3089,97,31,6,20,6.9,619,109,21248,394,429,2.27,2.495,28.375,21.28,0,0,0,0,1,1,1,0,0,12,12,0,0
Tue Nov 06 2018,0,0,33.83,4193,71,65,6,1,4.09,281,67,9608,287,196,4.48,0,23.26,8.95,0,0,0,0,0,2,2,0,0,10,10,0,0
Wed Nov 07 2018,0,0,38.61,180,23,7,0,1,7.46,36,42,1274,34,30,6.955,0,23.795,1.26,0,0,0,0,0,2,1,1,0,10,10,0,0
Thu Nov 08 2018,0,0,37.99,1826,58,6,4,2,2.24,217,55,8776,232,160,4.765,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Fri Nov 09 2018,0,0,56.46,2163,90,18,3,15,22.59,549,220,19930,355,413,2.32,0,2.32,2.38,0,0,0,0,0,1,1,0,0,1,1,0,0
Sat Nov 10 2018,0,0,35.65,2077,73,9,3,9,7.05,387,59,9912,280,282,6.435,0,56.155,27,0,0,0,0,0,3,3,0,0,24,24,0,0
Sun Nov 11 2018,0,0,31.58,378,21,7,0,3,11.61,72,36,2558,82,59,2.27,0,6.96,0.51,0,0,0,0,0,1,1,0,0,3,3,0,0
Mon Nov 12 2018,0,0,42.74,2799,65,0,0,6,15.55,293,54,10001,236,194,2.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tue Nov 13 2018,0,0,69.71,3796,104,3,1,18,27.4,524,195,18333,265,399,0,0,13.92,6.59,0,0,0,0,0,0,0,0,0,6,6,0,0
Wed Nov 14 2018,0,0,45.38,4108,71,15,2,1,13.48,261,71,11890,265,200,6.995,0,30.16,7.64,0,0,0,0,0,3,3,0,0,13,13,0,0
Thu Nov 15 2018,0,0,39.56,5072,114,67,9,15,15.14,499,127,18041,462,319,2.1,0,130.66,189.45,0,0,0,0,0,1,1,0,0,55,55,0,0
Fri Nov 16 2018,0,0,32.34,3472,77,9,5,4,3.09,233,44,7891,246,156,2.32,2.495,52.795,83.59,0,0,0,0,1,1,1,0,0,22,22,0,0
Sat Nov 17 2018,0,0,61.68,1001,51,19,6,4,7.11,261,79,9683,157,198,0,2.495,9.32,0.71,0,0,0,0,1,0,0,0,0,5,5,0,0
Sun Nov 18 2018,0,0,0,0,0,5,0,0,0,1,0,0,0,1,4.165,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Mon Nov 19 2018,0,0,0,0,0,25,0,2,0,0,0,0,0,0,2.21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tue Nov 20 2018,0,0,0,0,0,1,0,2,0,0,0,0,0,0,4.59,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Wed Nov 21 2018,0,0,0,0,0,1,0,0,0,3,0,0,0,2,2.38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Thu Nov 22 2018,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4.59,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Fri Nov 23 2018,0,0,0,0,0,6,0,0,0,1,0,0,0,1,0,2.495,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Sat Nov 24 2018,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Nov 25 2018,0,0,0,0,0,6,0,1,0,0,0,0,0,0,6.935,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Mon Nov 26 2018,0,0,0,0,0,1,0,0,0,1,0,0,0,1,2.295,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tue Nov 27 2018,0,0,0,0,0,29,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Wed Nov 28 2018,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4.705,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Thu Nov 29 2018,0,0,40.46,2714,67,8,3,1,12.63,298,76,9427,235,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Nov 30 2018,0,0,51.42,3318,71,15,2,4,17.59,385,119,15221,298,273,2.245,2.495,23.31,5.47,0,0,0,0,1,1,1,0,0,10,10,0,0
Sat Dec 01 2018,0,0,52.9,1894,64,10,0,5,22.47,293,114,10421,199,228,2.27,0,9.32,9.54,0,0,0,0,0,1,1,0,0,4,4,0,0
Sun Dec 02 2018,0,0,38.85,2011,78,21,2,6,9.94,368,73,12550,326,262,2.38,2.495,25.93,4.16,0,0,0,0,1,1,1,0,0,11,11,0,0
Mon Dec 03 2018,0,0,59.31,3538,89,37,8,10,9.87,779,107,28467,483,530,6.91,0,6.99,13.16,0,0,0,0,0,3,3,0,0,3,3,0,0
Tue Dec 04 2018,0,0,31.77,3309,72,11,4,4,0.54,371,46,11660,368,260,0,2.495,7.05,11.54,0,0,0,0,1,0,0,0,0,3,3,0,0
Wed Dec 05 2018,0,0,31.92,250,21,24,1,3,4.39,51,41,2075,65,38,2.27,0,9.38,0.69,0,0,0,0,0,1,1,0,0,4,4,0,0
Thu Dec 06 2018,0,0,36.42,2958,63,8,3,3,7.41,268,73,8122,224,200,2.21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Fri Dec 07 2018,0,0,33.85,2981,60,17,3,2,11.07,293,49,10763,320,188,6.955,0,29.095,12.61,0,0,0,0,0,2,1,1,0,12,12,0,0
Sat Dec 08 2018,0,0,34.49,1373,49,21,6,9,0.55,159,41,6726,195,106,9.355,0,45.11,109.8,0,0,0,0,0,3,2,1,0,19,19,0,0
Sun Dec 09 2018,0,0,33.23,2870,54,2,3,0,14.1,243,79,7045,214,174,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Dec 10 2018,0,0,38.23,3212,72,41,1,8,16.73,322,58,12386,326,211,6.435,2.495,14.45,6.23,0,0,0,0,1,3,3,0,0,6,6,0,0
Tue Dec 11 2018,0,0,33.79,2031,62,19,9,3,5.52,249,46,5981,179,158,2.21,0,2.33,7.63,0,0,0,0,0,1,1,0,0,1,1,0,0
Wed Dec 12 2018,0,0,36.17,570,39,6,0,0,13.71,89,47,4159,115,75,2.27,0,2.33,12,0,0,0,0,0,1,1,0,0,1,1,0,0
Thu Dec 13 2018,0,0,26.74,1871,53,6,2,4,1.43,156,36,4065,154,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Dec 14 2018,0,0,31.2,3138,76,17,5,2,2.11,304,48,10048,324,206,6.86,0,0,25.79,0,0,0,0,0,3,3,0,0,0,0,0,0
Sat Dec 15 2018,0,0,34.56,3219,84,13,1,13,14.37,403,133,10989,320,285,2.1,0,87.535,191.48,0,0,0,0,0,1,1,0,0,37,37,0,0
Sun Dec 16 2018,0,0,48.03,3197,84,10,0,11,23.79,500,99,16281,342,324,2.32,0,18.64,20.06,0,0,0,0,0,1,1,0,0,8,8,0,0
Mon Dec 17 2018,0,0,38.66,536,25,6,0,1,16.98,57,47,3209,83,47,0,0,43.1,56.58,0,0,0,0,0,0,0,0,0,18,18,0,0
Tue Dec 18 2018,0,0,34.4,2667,64,2,3,5,2.07,296,47,7533,220,176,6.545,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Wed Dec 19 2018,0,0,31.47,368,24,8,0,4,10.26,70,40,2203,70,52,2.27,0,16.9,18.72,0,0,0,0,0,1,1,0,0,7,7,0,0
Thu Dec 20 2018,0,0,29.11,1958,55,3,1,1,1.61,239,48,6200,215,166,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Fri Dec 21 2018,0,0,70.75,669,35,2,1,2,7.4,258,95,9976,141,186,2.27,4.99,4.66,14.76,0,0,0,0,2,1,1,0,0,2,2,0,0
Sat Dec 22 2018,0,0,31.4,1870,48,8,0,2,11.57,179,41,4365,141,123,4.59,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Sun Dec 23 2018,0,0,31.01,2640,66,2,1,2,6.61,284,50,8745,284,199,0,0,4.72,50.02,0,0,0,0,0,0,0,0,0,2,2,0,0
Mon Dec 24 2018,0,0,28.64,2423,64,4,2,4,4.24,272,42,9252,325,199,4.7,2.495,55.145,6.43,0,0,0,0,1,2,2,0,0,23,23,0,0
Tue Dec 25 2018,0,0,0,0,0,4,0,0,0,5,0,0,0,2,2.32,2.495,0,2.47,0,0,0,0,1,1,1,0,0,0,0,0,0
Wed Dec 26 2018,0,0,0,0,0,8,0,3,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Thu Dec 27 2018,0,0,30.14,2392,54,1,0,1,1.35,223,40,6148,206,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Dec 28 2018,0,0,31.09,2315,68,2,2,2,4.47,359,44,11909,384,230,2.27,2.495,9.38,33.43,0,0,0,0,1,1,1,0,0,4,4,0,0
Sat Dec 29 2018,0,0,29.08,1818,57,15,0,2,3.75,193,43,4798,167,146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Dec 30 2018,0,0,33.7,2935,75,10,3,3,5.28,459,53,11459,342,291,2.245,0,0,4.74,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Dec 31 2018,0,0,35.42,505,28,19,1,3,6.84,83,43,3259,93,66,0,0,14.100000000000001,2.19,0,0,0,0,0,0,0,0,0,5,4,1,0
Tue Jan 01 2019,0,0,29.66,1978,55,10,11,4,4.98,297,50,5101,176,174,2.38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Wed Jan 02 2019,0,0,52.12,565,46,32,4,10,19.38,246,87,7088,136,193,0,0,9.32,8.35,0,0,0,0,0,0,0,0,0,4,4,0,0
Thu Jan 03 2019,0,0,0,0,0,5,0,0,0,2,0,0,0,1,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Fri Jan 04 2019,0,0,37.54,2913,74,167,2,2,6.97,350,52,8408,225,225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jan 05 2019,0,0,32.72,682,32,5,0,2,14.99,67,42,3436,105,42,2.27,2.495,9.32,1.27,0,0,0,0,1,1,1,0,0,4,4,0,0
Sun Jan 06 2019,0,0,32.85,2291,52,20,9,3,0.5,311,42,5978,186,171,2.21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Jan 07 2019,0,0,38.1,3170,80,15,2,1,16.73,489,74,12002,320,337,9.274999999999999,0,2.39,8.44,0,0,0,0,0,3,2,1,0,1,1,0,0
Tue Jan 08 2019,0,0,42.69,582,18,4,0,7,9.06,78,52,2860,68,62,9.415,2.495,4.66,6.87,0,0,0,0,1,3,2,1,0,2,2,0,0
Wed Jan 09 2019,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Thu Jan 10 2019,0,0,28.5,2046,55,3,0,0,0.03,204,40,6299,223,137,6.435,2.495,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0
Fri Jan 11 2019,0,0,31.68,1840,69,2,5,9,9.25,375,62,8428,268,220,4.615,2.495,0,2.05,0,0,0,0,1,2,2,0,0,0,0,0,0
Sat Jan 12 2019,0,0,38.49,2602,76,34,11,6,12.46,462,58,14010,366,307,4.65,0,44.27,3.38,0,0,0,0,0,2,2,0,0,19,19,0,0
Sun Jan 13 2019,0,0,36.68,3539,70,28,3,11,4,422,55,9721,267,303,2.095,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Jan 14 2019,0,0,34.97,2033,63,21,0,6,4.84,308,61,7028,203,201,6.97,0,23.735,0.11,0,0,0,0,0,3,3,0,0,10,10,0,0
Tue Jan 15 2019,0,0,33.9,1258,50,3,0,10,11.76,207,82,4848,144,160,2.27,0,0,0.05,0,0,0,0,0,1,1,0,0,0,0,0,0
Wed Jan 16 2019,0,0,42.05,807,36,0,0,0,14.58,100,49,3532,84,78,2.32,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
Thu Jan 17 2019,0,0,31.99,1657,57,2,0,2,9.74,275,55,5022,158,183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Jan 18 2019,0,0,28.17,3448,73,12,4,3,5.58,381,37,10057,357,239,11.45,0,11.65,0.04,0,0,0,0,0,5,5,0,0,5,5,0,0
Sat Jan 19 2019,0,0,32.62,3592,87,17,1,9,15.99,372,53,9820,302,238,4.54,0,9.32,1.02,0,0,0,0,0,2,2,0,0,4,4,0,0
Sun Jan 20 2019,0,0,29.72,668,27,5,1,0,0.34,96,34,2645,89,76,4.59,0,12.12,0.25,0,0,0,0,0,2,2,0,0,5,5,0,0
Mon Jan 21 2019,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Jan 22 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.59,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Wed Jan 23 2019,0,0,0,0,0,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Jan 24 2019,0,0,0,1,1,75,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Fri Jan 25 2019,0,0,20.23,1585,43,14,0,0,5.11,143,30,3621,180,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Jan 26 2019,0,0,42.97,2370,64,8,3,7,4.19,430,152,9798,228,316,4.64,0,2.33,5.16,0,0,0,0,0,2,2,0,0,1,1,0,0
Sun Jan 27 2019,0,0,104.51,909,46,8,1,5,5.05,341,118,18289,175,272,2.245,4.99,2.39,10.12,0,0,0,0,2,1,1,0,0,1,1,0,0
Mon Jan 28 2019,0,0,29.09,2422,60,5,1,1,0.05,234,39,5963,206,166,2.38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tue Jan 29 2019,0,0,23.44,370,33,4,0,0,0.28,111,33,2532,109,82,4.575,0,12.12,0.08,0,0,0,0,0,2,2,0,0,6,6,0,0
Wed Jan 30 2019,0,0,24.18,1137,43,0,0,3,1.26,184,36,3023,125,132,0,0,16.545,0.1,0,0,0,0,0,0,0,0,0,7,7,0,0
Thu Jan 31 2019,0,0,28.49,1790,50,0,0,2,6.82,186,42,4473,158,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Feb 01 2019,0,0,30.7,4139,68,6,3,4,3.27,354,43,8596,281,239,2.38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Sat Feb 02 2019,0,0,49.99,623,27,36,1,3,8.23,166,91,5999,120,134,0,0,21.205,9.99,0,0,0,0,0,0,0,0,0,9,9,0,0
Sun Feb 03 2019,0,0,0,1,1,1,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Feb 04 2019,0,0,34.9,3007,65,0,0,6,2.79,278,51,8061,232,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Feb 05 2019,0,0,25.25,1547,53,1,1,5,3.83,257,54,6945,276,184,2.27,0,30.72,0.27,0,0,0,0,0,1,1,0,0,13,13,0,0
Wed Feb 06 2019,0,0,32.05,772,36,15,1,4,2.94,118,74,3814,119,100,2.21,2.495,0,0.29,0,0,0,0,1,1,1,0,0,0,0,0,0
Thu Feb 07 2019,0,0,23.38,1223,49,0,0,0,0.08,134,37,2548,109,114,6.955,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0
Fri Feb 08 2019,0,0,21.14,1983,50,0,2,1,0.2,151,30,4058,193,122,7.145,2.495,0,1.07,0,0,0,0,1,2,1,1,0,0,0,0,0
Sat Feb 09 2019,0,0,0,0,0,4,0,0,0,1,0,0,0,1,2.32,2.495,0,1.39,0,0,0,0,1,1,1,0,0,0,0,0,0
Sun Feb 10 2019,0,0,43.33,2388,65,24,12,7,4.43,377,70,12176,282,263,6.435,0,23.77,0.1,0,0,0,0,0,3,3,0,0,10,10,0,0
Mon Feb 11 2019,0,0,34.75,2029,57,13,0,8,15.64,265,96,7089,204,200,4.615,0,2.33,0.2,0,0,0,0,0,2,2,0,0,1,1,0,0
Tue Feb 12 2019,0,0,36.53,2918,69,21,2,8,15.82,329,95,10886,299,240,4.59,0,4.66,2.6,0,0,0,0,0,2,2,0,0,2,2,0,0
Wed Feb 13 2019,0,0,53.42,1461,36,9,0,10,23.64,219,112,6945,130,172,0,0,93.91,4.05,0,0,0,0,0,0,0,0,0,39,39,0,0
Thu Feb 14 2019,0,0,0,5,3,0,0,0,0,0,0,0,0,0,6.97,2.495,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0
Fri Feb 15 2019,0,0,29.17,2067,59,4,1,1,5.23,203,81,5368,185,152,2.38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Sat Feb 16 2019,0,0,34.31,839,25,11,0,1,15.68,68,42,3980,116,48,2.27,0,13.98,1,0,0,0,0,0,1,1,0,0,6,6,0,0
Sun Feb 17 2019,0,0,34.02,3732,77,7,1,5,4.28,352,59,9049,267,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Feb 18 2019,0,0,72.3,2866,66,7,4,10,17.94,685,134,20460,283,532,6.96,0,9.32,1.06,0,0,0,0,0,3,3,0,0,4,4,0,0
Tue Feb 19 2019,0,0,58.11,2988,78,8,3,15,18.99,530,106,20105,348,384,4.54,0,26.57,0.05,0,0,0,0,0,2,2,0,0,11,11,0,0
Wed Feb 20 2019,0,0,41.95,413,20,1,0,1,0.12,37,51,2601,62,30,2.32,0,0,1.49,0,0,0,0,0,1,1,0,0,0,0,0,0
Thu Feb 21 2019,0,0,0,96,7,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fri Feb 22 2019,0,0,0,74,6,16,0,0,0,1,0,0,0,1,6.97,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Sat Feb 23 2019,0,0,0,69,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Feb 24 2019,0,0,0,4,1,7,0,0,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Feb 25 2019,0,0,57.74,2995,69,2,2,14,20,444,171,11779,204,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Feb 26 2019,0,0,86.03,997,30,9,4,17,13.38,925,161,29766,347,669,7.02,0,25.95,2.15,0,0,0,0,0,3,3,0,0,11,11,0,0
Wed Feb 27 2019,0,0,41.92,0,0,3,2,4,9.54,328,103,10061,240,224,2.245,0,12.02,0.3,0,0,0,0,0,1,1,0,0,5,5,0,0
Thu Feb 28 2019,0,0,57.57,1,1,0,1,5,22.95,210,90,7542,131,168,6.955,4.99,9.27,0.47,0,0,0,0,2,3,3,0,0,4,4,0,0
Fri Mar 01 2019,0,0,0,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sat Mar 02 2019,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sun Mar 03 2019,0,0,0,36,1,9,0,0,0,0,0,0,0,0,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Mar 04 2019,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Mar 05 2019,0,0,57.8,1640,55,1,2,8,17.94,369,114,12948,225,286,2.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Wed Mar 06 2019,0,0,54.46,3546,70,18,10,10,16.93,472,83,16610,306,337,4.48,2.495,2.28,2.05,0,0,0,0,1,2,2,0,0,1,1,0,0
Thu Mar 07 2019,0,0,48.83,2237,65,23,2,10,12,363,85,13769,282,269,4.6,2.495,13.98,0.61,0,0,0,0,1,1,0,1,0,6,6,0,0
Fri Mar 08 2019,0,0,61.5,235,19,17,0,2,6.87,21,66,1107,18,19,4.765,2.495,0,0.1,0,0,0,0,1,1,0,1,0,0,0,0,0
Sat Mar 09 2019,0,0,3.01,28,6,4,0,0,0,75,7,508,171,54,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Sun Mar 10 2019,0,0,2.46,6,2,2,0,1,1.69,85,8,830,340,65,6.435,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Mon Mar 11 2019,0,0,2.73,1,1,18,0,1,0,23,5,306,112,17,2.295,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Tue Mar 12 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Wed Mar 13 2019,0,0,29.27,1686,50,0,0,1,6.35,241,102,5941,204,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Mar 14 2019,0,0,38.3,2323,68,10,7,5,3.48,316,73,12600,330,219,4.59,4.99,20.92,5.76,0,0,0,0,2,2,2,0,0,9,9,0,0
Fri Mar 15 2019,0,0,112.12,2949,102,28,6,32,41.82,1104,495,38121,341,849,4.7,2.495,29.015,0.6,0,0,0,0,1,2,2,0,0,12,12,0,0
Sat Mar 16 2019,0,0,72.04,773,30,1,2,2,18.34,177,188,5763,80,143,4.54,0,13.98,10.11,0,0,0,0,0,2,2,0,0,6,6,0,0
Sun Mar 17 2019,0,0,0,19,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Mar 18 2019,0,0,0,23,1,1,0,1,0,0,0,0,0,0,6.96,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Tue Mar 19 2019,0,0,0,45,1,1,0,1,0,1,0,0,0,1,4.54,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Wed Mar 20 2019,0,0,41.61,1274,40,1,2,3,29.81,253,211,6366,154,200,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Thu Mar 21 2019,0,0,45.74,3349,74,0,1,6,26.74,375,124,15963,349,268,2.38,0,16.68,0.25,0,0,0,43,0,1,1,0,0,7,7,0,0
Fri Mar 22 2019,0,0,65.51,2997,80,26,12,18,26.31,626,200,17229,264,468,16.795,0,18.64,0.15,0,0,0,0,0,3,2,0,1,8,8,0,0
Sat Mar 23 2019,0,0,135.53,531,35,9,0,1,32.84,130,143,5828,43,119,0,0,99.78,142.15,0,0,0,0,0,0,0,0,0,42,42,0,0
Sun Mar 24 2019,0,0,0,20,3,5,0,1,0,0,0,0,0,0,2.38,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Mon Mar 25 2019,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Mar 26 2019,0,0,0,12,3,0,0,0,0,2,0,0,0,1,4.76,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0
Wed Mar 27 2019,0,0,25.16,1324,48,6,1,1,0.03,212,41,5987,238,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thu Mar 28 2019,0,0,33.85,2202,84,1,0,5,15.6,547,140,16486,488,401,4.59,4.99,4.66,7.4,0,0,0,0,2,2,2,0,0,2,2,0,0
Fri Mar 29 2019,0,0,34.76,3164,65,2,3,4,9.74,242,72,9384,271,182,2.38,2.495,16.68,0,0,0,0,0,1,1,1,0,0,7,7,0,0
Sat Mar 30 2019,0,0,32.83,369,21,7,4,1,6.65,38,37,2331,72,32,2.38,0,0,1.01,0,0,0,0,0,1,1,0,0,0,0,0,0
Sun Mar 31 2019,0,0,0,27,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mon Apr 01 2019,0,0,0,15,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tue Apr 02 2019,0,0,0,19,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Apr 03 2019,0,0,50.45,1072,56,7,3,5,26.44,355,156,9283,184,282,2.32,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Thu Apr 04 2019,0,0,48.32,2215,78,4,2,11,16.59,482,102,16815,349,329,4.705,0,19.07,1.12,0,0,0,0,0,1,0,1,0,8,8,0,0
Fri Apr 05 2019,0,0,35.97,1716,74,6,1,10,8.86,349,107,9893,274,261,2.27,0,9.39,59.11,0,0,0,0,0,1,1,0,0,4,4,0,0
Sat Apr 06 2019,0,0,60.65,691,31,34,0,1,16.32,80,66,4185,69,71,6.86,0,16.63,15.52,0,0,0,0,0,3,3,0,0,7,7,0,0
Sun Apr 07 2019,0,0,0,18,1,1,0,0,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Mon Apr 08 2019,0,0,0,27,3,0,0,0,0,0,0,0,0,0,4.765,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Tue Apr 09 2019,0,0,0,15,1,3,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0
Wed Apr 10 2019,0,0,0,1,1,1,0,1,0,0,0,0,0,0,6.435,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0
Thu Apr 11 2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.295,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
Fri Apr 12 2019,0,0,25.37,998,48,1,1,2,0,189,35,5302,209,129,2.27,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
